-0.590551 	-1 	0.05 	0.00574762 	-0.00228239 	1.29502e-22
-0.574803 	-1 	0.05 	0.00574835 	-0.0022615 	5.94606e-23
-0.559055 	-1 	0.05 	0.00575119 	-0.00223969 	5.40801e-23
-0.543307 	-1 	0.05 	0.00575159 	-0.00221713 	3.97569e-23
-0.527559 	-1 	0.05 	0.00575174 	-0.00219253 	1.8907e-23
-0.511811 	-1 	0.05 	0.00575316 	-0.00216773 	3.71723e-23
-0.496063 	-1 	0.05 	0.00575419 	-0.00214107 	5.40904e-23
-0.480315 	-1 	0.05 	0.00575313 	-0.00211013 	3.46972e-23
-0.464567 	-1 	0.05 	0.00575412 	-0.00207765 	6.43296e-23
-0.448819 	-1 	0.05 	0.0057542 	-0.00204599 	3.93713e-23
-0.433071 	-1 	0.05 	0.00575421 	-0.00201439 	1.10371e-23
-0.417323 	-1 	0.05 	0.00575559 	-0.00198019 	1.1001e-23
-0.401575 	-1 	0.05 	0.00575716 	-0.00194516 	1.43953e-23
-0.385827 	-1 	0.05 	0.00575874 	-0.00191013 	1.77896e-23
-0.370079 	-1 	0.05 	0.0057569 	-0.0018725 	8.90339e-24
-0.354331 	-1 	0.05 	0.00575404 	-0.00183414 	-2.985e-24
-0.338583 	-1 	0.05 	0.00574888 	-0.00179454 	-1.00402e-23
-0.322835 	-1 	0.05 	0.00574582 	-0.00175298 	-1.1551e-23
-0.307087 	-1 	0.05 	0.00574373 	-0.00171082 	-1.38046e-23
-0.291339 	-1 	0.05 	0.00573812 	-0.00166549 	-8.92244e-24
-0.275591 	-1 	0.05 	0.00573351 	-0.00161958 	-1.01818e-23
-0.259843 	-1 	0.05 	0.00573071 	-0.00157283 	-1.68442e-23
-0.244094 	-1 	0.05 	0.00572476 	-0.00152466 	-1.03937e-24
-0.228346 	-1 	0.05 	0.00571926 	-0.00147698 	1.55144e-23
-0.212598 	-1 	0.05 	0.00571327 	-0.00142796 	-6.10646e-24
-0.19685 	-1 	0.05 	0.00570639 	-0.00137803 	-2.40407e-23
-0.181102 	-1 	0.05 	0.00569744 	-0.00132691 	-2.77187e-23
-0.165354 	-1 	0.05 	0.00568749 	-0.00127493 	-2.93699e-23
-0.149606 	-1 	0.05 	0.00567934 	-0.00122302 	-5.85893e-23
-0.133858 	-1 	0.05 	0.00566794 	-0.00116976 	-4.73241e-23
-0.11811 	-1 	0.05 	0.00565722 	-0.00111737 	-3.72168e-23
-0.102362 	-1 	0.05 	0.0056449 	-0.00106619 	-3.57912e-23
-0.0866142 	-1 	0.05 	0.00563217 	-0.00101453 	-1.62561e-23
-0.0708661 	-1 	0.05 	0.00561868 	-0.000963314 	5.42399e-24
-0.0551181 	-1 	0.05 	0.00560541 	-0.000912775 	2.24898e-23
-0.0393701 	-1 	0.05 	0.00559324 	-0.000862953 	2.0552e-23
-0.023622 	-1 	0.05 	0.00557737 	-0.000807625 	-1.87976e-23
-0.00787402 	-1 	0.05 	0.00556204 	-0.000752464 	-9.95661e-23
0.00787402 	-1 	0.05 	0.00554665 	-0.000700459 	-1.26952e-22
0.023622 	-1 	0.05 	0.00552853 	-0.000649059 	-2.45657e-23
0.0393701 	-1 	0.05 	0.00551058 	-0.000596843 	6.05212e-23
0.0551181 	-1 	0.05 	0.00549213 	-0.000544082 	7.19906e-23
0.0708661 	-1 	0.05 	0.005473 	-0.000493064 	8.25986e-23
0.0866142 	-1 	0.05 	0.00545319 	-0.000442022 	1.3629e-22
0.102362 	-1 	0.05 	0.00543447 	-0.000391854 	2.25532e-22
0.11811 	-1 	0.05 	0.00541456 	-0.000339901 	1.68751e-22
0.133858 	-1 	0.05 	0.00539535 	-0.000288524 	1.13941e-22
0.149606 	-1 	0.05 	0.00537604 	-0.00023826 	8.57286e-23
0.165354 	-1 	0.05 	0.0053525 	-0.00019267 	4.80039e-23
0.181102 	-1 	0.05 	0.00532928 	-0.000149916 	6.68103e-25
0.19685 	-1 	0.05 	0.00531807 	-0.000108142 	-6.28689e-23
0.212598 	-1 	0.05 	0.00529592 	-6.44394e-05 	-7.40282e-23
0.228346 	-1 	0.05 	0.00526909 	-1.98378e-05 	-6.40246e-23
0.244094 	-1 	0.05 	0.00524607 	2.33861e-05 	-2.98887e-23
0.259843 	-1 	0.05 	0.00522239 	6.64316e-05 	8.40821e-24
0.275591 	-1 	0.05 	0.00519395 	0.000109055 	5.01399e-23
0.291339 	-1 	0.05 	0.00517223 	0.000150116 	2.63646e-23
0.307087 	-1 	0.05 	0.00515251 	0.000189177 	-2.47146e-23
0.322835 	-1 	0.05 	0.00513025 	0.000225774 	-6.66037e-23
0.338583 	-1 	0.05 	0.00510778 	0.00026227 	-1.10603e-22
0.354331 	-1 	0.05 	0.0050852 	0.000298032 	-1.64803e-22
0.370079 	-1 	0.05 	0.00506174 	0.000332262 	-8.40926e-23
0.385827 	-1 	0.05 	0.00503827 	0.000366522 	-2.43011e-24
0.401575 	-1 	0.05 	0.0050145 	0.000401462 	1.01873e-22
0.417323 	-1 	0.05 	0.00499221 	0.000433352 	4.24995e-23
0.433071 	-1 	0.05 	0.00496999 	0.000463637 	2.071e-23
0.448819 	-1 	0.05 	0.00494777 	0.000493922 	-1.07942e-24
0.464567 	-1 	0.05 	0.00492554 	0.000523896 	-1.56789e-23
0.480315 	-1 	0.05 	0.00490364 	0.000550543 	2.59219e-24
0.496063 	-1 	0.05 	0.00488162 	0.000577518 	-8.5266e-23
0.511811 	-1 	0.05 	0.00485961 	0.000604494 	-1.73388e-22
0.527559 	-1 	0.05 	0.00483758 	0.000631381 	-2.61594e-22
0.543307 	-1 	0.05 	0.00481653 	0.000656444 	-3.53172e-22
0.559055 	-1 	0.05 	0.00479667 	0.00067687 	-3.20578e-22
0.574803 	-1 	0.05 	0.00477674 	0.000696023 	-2.41117e-22
0.590551 	-1 	0.05 	0.00475681 	0.000715177 	-1.61655e-22
0.606299 	-1 	0.05 	0.00473688 	0.00073433 	-8.21935e-23
0.622047 	-1 	0.05 	0.00471794 	0.000751328 	3.85082e-23
0.637795 	-1 	0.05 	0.0047018 	0.000765928 	-3.49351e-23
0.653543 	-1 	0.05 	0.00468528 	0.000780757 	-6.56243e-23
0.669291 	-1 	0.05 	0.00466877 	0.000795638 	-8.9505e-23
0.685039 	-1 	0.05 	0.00465226 	0.000810519 	-1.13386e-22
0.700787 	-1 	0.05 	0.00463582 	0.000826361 	-1.2868e-22
0.716535 	-1 	0.05 	0.00461599 	0.000844535 	-2.42698e-22
0.732283 	-1 	0.05 	0.00460147 	0.000857438 	-9.60457e-23
0.748031 	-1 	0.05 	0.00459018 	0.000869469 	2.09555e-22
0.76378 	-1 	0.05 	0.00457854 	0.000883382 	4.97047e-22
0.779528 	-1 	0.05 	0.00456653 	0.00089363 	4.6292e-22
0.795276 	-1 	0.05 	0.00455299 	0.000903493 	3.41442e-22
0.811024 	-1 	0.05 	0.00453965 	0.000912832 	5.69127e-22
0.826772 	-1 	0.05 	0.00452575 	0.000920796 	7.28476e-22
0.84252 	-1 	0.05 	0.00451002 	0.000928195 	5.62723e-22
0.858268 	-1 	0.05 	0.00449297 	0.000935189 	1.25929e-22
0.874016 	-1 	0.05 	0.00448025 	0.000943544 	-2.7242e-22
0.889764 	-1 	0.05 	0.00446752 	0.0009519 	-6.7077e-22
0.905512 	-1 	0.05 	0.0044554 	0.000958765 	-6.36966e-22
0.92126 	-1 	0.05 	0.00444409 	0.000964242 	-3.40124e-22
0.937008 	-1 	0.05 	0.00443274 	0.000970283 	-9.77222e-23
0.952756 	-1 	0.05 	0.00442127 	0.000978931 	-1.06537e-22
0.968504 	-1 	0.05 	0.00440993 	0.00098674 	-8.65398e-23
0.984252 	-1 	0.05 	0.00439936 	0.000992306 	-2.31718e-23
1 	-1 	0.05 	0.00439198 	0.000993038 	1.45743e-23
-1 	-0.984252 	0.05 	0.00576855 	-0.0024017 	3.20958e-22
-0.984252 	-0.984252 	0.05 	0.00576121 	-0.00241025 	5.07183e-22
-0.968504 	-0.984252 	0.05 	0.00575321 	-0.00241478 	3.3649e-22
-0.952756 	-0.984252 	0.05 	0.0057452 	-0.00241931 	1.65797e-22
-0.937008 	-0.984252 	0.05 	0.00573697 	-0.00242366 	-2.53485e-23
-0.92126 	-0.984252 	0.05 	0.00572964 	-0.00242709 	-1.3413e-22
-0.905512 	-0.984252 	0.05 	0.00572385 	-0.00243011 	-5.18812e-23
-0.889764 	-0.984252 	0.05 	0.00571806 	-0.00243313 	3.03679e-23
-0.874016 	-0.984252 	0.05 	0.00571228 	-0.00243615 	1.12617e-22
-0.858268 	-0.984252 	0.05 	0.00570677 	-0.00243494 	3.00187e-23
-0.84252 	-0.984252 	0.05 	0.00570143 	-0.00243134 	-1.45704e-22
-0.826772 	-0.984252 	0.05 	0.00569841 	-0.00243128 	-7.91548e-23
-0.811024 	-0.984252 	0.05 	0.00569564 	-0.00243111 	-3.23717e-24
-0.795276 	-0.984252 	0.05 	0.00569518 	-0.00242638 	-7.55127e-23
-0.779528 	-0.984252 	0.05 	0.00569472 	-0.00242165 	-1.47788e-22
-0.76378 	-0.984252 	0.05 	0.00569792 	-0.00241696 	-6.02175e-23
-0.748031 	-0.984252 	0.05 	0.00569777 	-0.0024095 	-5.39991e-23
-0.732283 	-0.984252 	0.05 	0.0056967 	-0.00240139 	-7.25768e-23
-0.716535 	-0.984252 	0.05 	0.00569507 	-0.00239299 	-9.46715e-23
-0.700787 	-0.984252 	0.05 	0.00569372 	-0.00238142 	-5.92891e-23
-0.685039 	-0.984252 	0.05 	0.00569208 	-0.00236994 	6.79626e-24
-0.669291 	-0.984252 	0.05 	0.00569044 	-0.00235845 	7.28816e-23
-0.653543 	-0.984252 	0.05 	0.00568772 	-0.0023461 	8.30389e-23
-0.637795 	-0.984252 	0.05 	0.00568629 	-0.00233256 	3.05941e-23
-0.622047 	-0.984252 	0.05 	0.00568679 	-0.00231694 	2.48811e-23
-0.606299 	-0.984252 	0.05 	0.00568605 	-0.00229925 	3.5649e-23
-0.590551 	-0.984252 	0.05 	0.0056853 	-0.00228155 	4.64169e-23
-0.574803 	-0.984252 	0.05 	0.00568376 	-0.00226196 	4.5153e-23
-0.559055 	-0.984252 	0.05 	0.00568419 	-0.00223906 	3.75118e-23
-0.543307 	-0.984252 	0.05 	0.00568461 	-0.00221627 	2.76014e-23
-0.527559 	-0.984252 	0.05 	0.00568498 	-0.00219343 	1.24017e-23
-0.511811 	-0.984252 	0.05 	0.00568599 	-0.00216667 	2.59659e-23
-0.496063 	-0.984252 	0.05 	0.00568681 	-0.0021391 	3.69784e-23
-0.480315 	-0.984252 	0.05 	0.00568677 	-0.0021095 	3.55199e-23
-0.464567 	-0.984252 	0.05 	0.00568751 	-0.00207722 	4.7309e-23
-0.448819 	-0.984252 	0.05 	0.00568723 	-0.00204579 	1.17108e-23
-0.433071 	-0.984252 	0.05 	0.00568865 	-0.00201414 	-5.31336e-23
-0.417323 	-0.984252 	0.05 	0.00569016 	-0.00198113 	2.99825e-23
-0.401575 	-0.984252 	0.05 	0.00569433 	-0.0019477 	7.51562e-23
-0.385827 	-0.984252 	0.05 	0.00568965 	-0.00190866 	2.88002e-23
-0.370079 	-0.984252 	0.05 	0.0056882 	-0.00186936 	3.47688e-24
-0.354331 	-0.984252 	0.05 	0.00568437 	-0.00183042 	-2.76614e-24
-0.338583 	-0.984252 	0.05 	0.00567975 	-0.00179158 	-6.02515e-24
-0.322835 	-0.984252 	0.05 	0.00567661 	-0.00174824 	-7.22411e-24
-0.307087 	-0.984252 	0.05 	0.00567338 	-0.00170545 	-9.09297e-24
-0.291339 	-0.984252 	0.05 	0.0056692 	-0.00166165 	-8.28031e-24
-0.275591 	-0.984252 	0.05 	0.00566617 	-0.00161571 	-1.74256e-23
-0.259843 	-0.984252 	0.05 	0.00566504 	-0.00156971 	-3.60525e-23
-0.244094 	-0.984252 	0.05 	0.00565683 	-0.00152038 	-1.13253e-23
-0.228346 	-0.984252 	0.05 	0.00564871 	-0.00147082 	1.83444e-23
-0.212598 	-0.984252 	0.05 	0.00564211 	-0.00142004 	2.43825e-23
-0.19685 	-0.984252 	0.05 	0.00563375 	-0.001368 	-1.11834e-24
-0.181102 	-0.984252 	0.05 	0.00562643 	-0.00131782 	-1.60422e-23
-0.165354 	-0.984252 	0.05 	0.0056179 	-0.00126604 	-3.80722e-23
-0.149606 	-0.984252 	0.05 	0.00561042 	-0.00121439 	-7.57966e-23
-0.133858 	-0.984252 	0.05 	0.00559842 	-0.00116048 	-6.22244e-23
-0.11811 	-0.984252 	0.05 	0.00558543 	-0.00110618 	-3.63444e-23
-0.102362 	-0.984252 	0.05 	0.00557458 	-0.00105196 	-4.50182e-23
-0.0866142 	-0.984252 	0.05 	0.00556082 	-0.00100072 	-1.74329e-23
-0.0708661 	-0.984252 	0.05 	0.00554772 	-0.000948974 	-1.51627e-24
-0.0551181 	-0.984252 	0.05 	0.00553449 	-0.000898158 	1.53238e-23
-0.0393701 	-0.984252 	0.05 	0.00552051 	-0.000845446 	5.8688e-24
-0.023622 	-0.984252 	0.05 	0.00550556 	-0.000791189 	-7.60502e-24
-0.00787402 	-0.984252 	0.05 	0.00549057 	-0.00073828 	2.08635e-24
0.00787402 	-0.984252 	0.05 	0.0054734 	-0.000682714 	6.76314e-23
0.023622 	-0.984252 	0.05 	0.0054557 	-0.000629366 	1.28722e-22
0.0393701 	-0.984252 	0.05 	0.00543797 	-0.000576041 	1.8789e-22
0.0551181 	-0.984252 	0.05 	0.00541778 	-0.000524653 	8.32647e-23
0.0708661 	-0.984252 	0.05 	0.00540144 	-0.000474989 	7.50229e-23
0.0866142 	-0.984252 	0.05 	0.00538172 	-0.000423682 	9.24718e-23
0.102362 	-0.984252 	0.05 	0.00536091 	-0.000371848 	1.13962e-22
0.11811 	-0.984252 	0.05 	0.00533792 	-0.00031891 	1.20692e-22
0.133858 	-0.984252 	0.05 	0.00531784 	-0.000271032 	1.04939e-22
0.149606 	-0.984252 	0.05 	0.00529789 	-0.000221676 	7.56127e-23
0.165354 	-0.984252 	0.05 	0.00527794 	-0.00017232 	4.62859e-23
0.181102 	-0.984252 	0.05 	0.00525646 	-0.000128872 	-6.6086e-25
0.19685 	-0.984252 	0.05 	0.00523845 	-8.50789e-05 	-4.6747e-23
0.212598 	-0.984252 	0.05 	0.00521576 	-3.9891e-05 	-8.07823e-23
0.228346 	-0.984252 	0.05 	0.00519244 	5.20948e-06 	-1.08248e-22
0.244094 	-0.984252 	0.05 	0.0051686 	4.78912e-05 	-8.1579e-23
0.259843 	-0.984252 	0.05 	0.00514524 	8.9265e-05 	-5.47645e-23
0.275591 	-0.984252 	0.05 	0.00512189 	0.000130639 	-2.795e-23
0.291339 	-0.984252 	0.05 	0.00509732 	0.000172346 	-1.42246e-23
0.307087 	-0.984252 	0.05 	0.00507572 	0.000209589 	-5.8523e-23
0.322835 	-0.984252 	0.05 	0.0050539 	0.000246474 	-1.71398e-22
0.338583 	-0.984252 	0.05 	0.00503241 	0.000283561 	-3.3368e-22
0.354331 	-0.984252 	0.05 	0.00500701 	0.000320677 	-5.99803e-23
0.370079 	-0.984252 	0.05 	0.00498301 	0.000357336 	2.36694e-22
0.385827 	-0.984252 	0.05 	0.00495923 	0.000392276 	3.40997e-22
0.401575 	-0.984252 	0.05 	0.00493648 	0.000424874 	2.19768e-22
0.417323 	-0.984252 	0.05 	0.00491471 	0.000456491 	3.66436e-23
0.433071 	-0.984252 	0.05 	0.00489349 	0.00048844 	-7.18367e-23
0.448819 	-0.984252 	0.05 	0.00487141 	0.000518554 	-9.72495e-23
0.464567 	-0.984252 	0.05 	0.0048491 	0.000545333 	-3.80586e-23
0.480315 	-0.984252 	0.05 	0.00482714 	0.000571999 	-1.38609e-23
0.496063 	-0.984252 	0.05 	0.00480553 	0.000598551 	-2.55939e-23
0.511811 	-0.984252 	0.05 	0.0047836 	0.000625056 	-8.6949e-23
0.527559 	-0.984252 	0.05 	0.00476143 	0.000651086 	-1.75979e-22
0.543307 	-0.984252 	0.05 	0.00474046 	0.000676083 	-2.6773e-22
0.559055 	-0.984252 	0.05 	0.00472078 	0.000699963 	-3.62427e-22
0.574803 	-0.984252 	0.05 	0.00470126 	0.000721241 	-3.39651e-22
0.590551 	-0.984252 	0.05 	0.00468233 	0.000737695 	-7.62491e-23
0.606299 	-0.984252 	0.05 	0.00466365 	0.00075425 	2.03696e-22
0.622047 	-0.984252 	0.05 	0.00464663 	0.000770272 	3.5682e-22
0.637795 	-0.984252 	0.05 	0.00462987 	0.000783262 	-5.35849e-23
0.653543 	-0.984252 	0.05 	0.00461459 	0.000797958 	-1.17688e-22
0.669291 	-0.984252 	0.05 	0.00459805 	0.000812653 	-1.65912e-22
0.685039 	-0.984252 	0.05 	0.00458118 	0.000827243 	-2.22706e-22
0.700787 	-0.984252 	0.05 	0.0045618 	0.000843536 	-3.56278e-22
0.716535 	-0.984252 	0.05 	0.00454105 	0.00086275 	-5.42682e-22
0.732283 	-0.984252 	0.05 	0.00452699 	0.000875217 	-3.76296e-22
0.748031 	-0.984252 	0.05 	0.00451622 	0.000884432 	-4.73037e-23
0.76378 	-0.984252 	0.05 	0.00450465 	0.00089705 	1.95756e-22
0.779528 	-0.984252 	0.05 	0.00449266 	0.000907308 	1.59013e-22
0.795276 	-0.984252 	0.05 	0.00448143 	0.000917936 	2.32993e-23
0.811024 	-0.984252 	0.05 	0.00446935 	0.000924795 	2.14895e-22
0.826772 	-0.984252 	0.05 	0.00445591 	0.000932176 	4.06665e-22
0.84252 	-0.984252 	0.05 	0.0044417 	0.000940044 	5.10571e-22
0.858268 	-0.984252 	0.05 	0.0044255 	0.000947305 	8.13296e-23
0.874016 	-0.984252 	0.05 	0.00441278 	0.00095566 	-3.1702e-22
0.889764 	-0.984252 	0.05 	0.00440111 	0.000962356 	-4.616e-22
0.905512 	-0.984252 	0.05 	0.00438983 	0.000968463 	-5.16275e-22
0.92126 	-0.984252 	0.05 	0.00437852 	0.000973977 	-2.40487e-22
0.937008 	-0.984252 	0.05 	0.00436716 	0.000980308 	-2.60087e-23
0.952756 	-0.984252 	0.05 	0.00435569 	0.000988956 	-3.48236e-23
0.968504 	-0.984252 	0.05 	0.00434456 	0.000997057 	-4.59739e-23
0.984252 	-0.984252 	0.05 	0.0043366 	0.000999487 	-4.22788e-23
1 	-0.984252 	0.05 	0.00432922 	0.00100022 	-4.53275e-24
-1 	-0.968504 	0.05 	0.0057139 	-0.00239429 	4.27668e-22
-0.984252 	-0.968504 	0.05 	0.00570637 	-0.00240308 	6.29307e-22
-0.968504 	-0.968504 	0.05 	0.00569749 	-0.00240787 	4.57241e-22
-0.952756 	-0.968504 	0.05 	0.00568841 	-0.00241156 	1.86103e-22
-0.937008 	-0.968504 	0.05 	0.00567979 	-0.00241604 	-7.86303e-23
-0.92126 	-0.968504 	0.05 	0.00567278 	-0.00242237 	-2.85061e-22
-0.905512 	-0.968504 	0.05 	0.00566637 	-0.00242368 	-2.37071e-22
-0.889764 	-0.968504 	0.05 	0.00566005 	-0.00242521 	-1.84504e-22
-0.874016 	-0.968504 	0.05 	0.00565426 	-0.00242823 	-1.02255e-22
-0.858268 	-0.968504 	0.05 	0.00564854 	-0.00243037 	-5.44286e-23
-0.84252 	-0.968504 	0.05 	0.00564357 	-0.00242735 	-1.90577e-22
-0.826772 	-0.968504 	0.05 	0.00564077 	-0.00242722 	-1.13212e-22
-0.811024 	-0.968504 	0.05 	0.00563822 	-0.00242446 	-9.7679e-23
-0.795276 	-0.968504 	0.05 	0.00563567 	-0.0024217 	-8.21464e-23
-0.779528 	-0.968504 	0.05 	0.00563318 	-0.00241888 	-6.88927e-23
-0.76378 	-0.968504 	0.05 	0.00563334 	-0.0024128 	-8.16188e-23
-0.748031 	-0.968504 	0.05 	0.00563234 	-0.00240579 	-1.45487e-22
-0.732283 	-0.968504 	0.05 	0.00563137 	-0.00239917 	-2.25786e-22
-0.716535 	-0.968504 	0.05 	0.00562971 	-0.00239176 	-1.86955e-22
-0.700787 	-0.968504 	0.05 	0.00562885 	-0.00238184 	-4.97755e-24
-0.685039 	-0.968504 	0.05 	0.00562909 	-0.00237123 	1.06979e-22
-0.669291 	-0.968504 	0.05 	0.00562723 	-0.00235956 	1.6132e-22
-0.653543 	-0.968504 	0.05 	0.00562277 	-0.00234584 	8.21855e-23
-0.637795 	-0.968504 	0.05 	0.00562102 	-0.00233228 	2.69041e-23
-0.622047 	-0.968504 	0.05 	0.00562286 	-0.00231892 	3.28139e-24
-0.606299 	-0.968504 	0.05 	0.00562237 	-0.00230211 	3.1827e-24
-0.590551 	-0.968504 	0.05 	0.00561895 	-0.00228204 	1.50866e-23
-0.574803 	-0.968504 	0.05 	0.00561694 	-0.00226179 	6.82143e-24
-0.559055 	-0.968504 	0.05 	0.00561708 	-0.00224053 	-2.12922e-23
-0.543307 	-0.968504 	0.05 	0.0056175 	-0.00221763 	-2.89334e-23
-0.527559 	-0.968504 	0.05 	0.00561629 	-0.00219344 	-5.10627e-24
-0.511811 	-0.968504 	0.05 	0.00561898 	-0.00216741 	4.39498e-24
-0.496063 	-0.968504 	0.05 	0.00561966 	-0.00213926 	1.49084e-23
-0.480315 	-0.968504 	0.05 	0.00561939 	-0.00210921 	2.22844e-23
-0.464567 	-0.968504 	0.05 	0.00561981 	-0.00207756 	-1.78494e-24
-0.448819 	-0.968504 	0.05 	0.00562031 	-0.00204599 	-4.90282e-23
-0.433071 	-0.968504 	0.05 	0.0056232 	-0.00201378 	-1.20969e-22
-0.417323 	-0.968504 	0.05 	0.00562108 	-0.00198008 	-1.05183e-23
-0.401575 	-0.968504 	0.05 	0.00562307 	-0.00194512 	3.46372e-23
-0.385827 	-0.968504 	0.05 	0.00561905 	-0.00190628 	2.83413e-23
-0.370079 	-0.968504 	0.05 	0.00561804 	-0.00186699 	3.93981e-24
-0.354331 	-0.968504 	0.05 	0.00561424 	-0.0018281 	-5.37164e-24
-0.338583 	-0.968504 	0.05 	0.0056092 	-0.00178937 	-6.95877e-25
-0.322835 	-0.968504 	0.05 	0.00560627 	-0.00174824 	3.68061e-24
-0.307087 	-0.968504 	0.05 	0.00560304 	-0.00170323 	-7.45118e-25
-0.291339 	-0.968504 	0.05 	0.00559964 	-0.00165789 	-5.74485e-24
-0.275591 	-0.968504 	0.05 	0.00559505 	-0.00160994 	-7.12923e-24
-0.259843 	-0.968504 	0.05 	0.00559065 	-0.00156231 	-1.06307e-23
-0.244094 	-0.968504 	0.05 	0.00558457 	-0.00151393 	-1.66841e-24
-0.228346 	-0.968504 	0.05 	0.00557781 	-0.00146437 	3.02291e-23
-0.212598 	-0.968504 	0.05 	0.00557282 	-0.00141479 	6.44732e-23
-0.19685 	-0.968504 	0.05 	0.00556393 	-0.00136242 	3.4948e-23
-0.181102 	-0.968504 	0.05 	0.00555396 	-0.00130931 	-2.20193e-24
-0.165354 	-0.968504 	0.05 	0.00554423 	-0.00125456 	-8.73283e-24
-0.149606 	-0.968504 	0.05 	0.00553494 	-0.00120161 	-3.01422e-23
-0.133858 	-0.968504 	0.05 	0.00552465 	-0.00114839 	-3.80113e-23
-0.11811 	-0.968504 	0.05 	0.00551324 	-0.00109348 	-3.52783e-23
-0.102362 	-0.968504 	0.05 	0.00550404 	-0.00103772 	-6.52342e-23
-0.0866142 	-0.968504 	0.05 	0.00549118 	-0.000985595 	-4.88631e-23
-0.0708661 	-0.968504 	0.05 	0.00547693 	-0.00093455 	-1.65756e-23
-0.0551181 	-0.968504 	0.05 	0.00546253 	-0.000882859 	4.88916e-24
-0.0393701 	-0.968504 	0.05 	0.00544757 	-0.000831701 	6.14851e-23
-0.023622 	-0.968504 	0.05 	0.00543266 	-0.000779371 	8.06605e-23
-0.00787402 	-0.968504 	0.05 	0.00541521 	-0.000722831 	4.07971e-23
0.00787402 	-0.968504 	0.05 	0.00539758 	-0.000665464 	6.25394e-23
0.023622 	-0.968504 	0.05 	0.00538159 	-0.000610225 	1.94701e-22
0.0393701 	-0.968504 	0.05 	0.00536362 	-0.000556612 	1.99164e-22
0.0551181 	-0.968504 	0.05 	0.00534344 	-0.000505224 	9.45388e-23
0.0708661 	-0.968504 	0.05 	0.00532679 	-0.000455427 	7.88459e-23
0.0866142 	-0.968504 	0.05 	0.00530904 	-0.000404851 	7.76724e-23
0.102362 	-0.968504 	0.05 	0.00528476 	-0.000350885 	8.77677e-23
0.11811 	-0.968504 	0.05 	0.00526054 	-0.000297582 	7.47146e-23
0.133858 	-0.968504 	0.05 	0.00523753 	-0.000247287 	-3.48612e-23
0.149606 	-0.968504 	0.05 	0.00521822 	-0.000200053 	-2.57588e-23
0.165354 	-0.968504 	0.05 	0.00519891 	-0.000152818 	-8.71069e-24
0.181102 	-0.968504 	0.05 	0.00518008 	-0.000106705 	-1.21256e-23
0.19685 	-0.968504 	0.05 	0.00516105 	-6.22991e-05 	-1.37232e-22
0.212598 	-0.968504 	0.05 	0.00514055 	-1.76199e-05 	-2.15149e-22
0.228346 	-0.968504 	0.05 	0.00511642 	2.84371e-05 	-1.82036e-22
0.244094 	-0.968504 	0.05 	0.00509191 	7.46304e-05 	-7.00765e-23
0.259843 	-0.968504 	0.05 	0.00506884 	0.000116939 	-3.2049e-23
0.275591 	-0.968504 	0.05 	0.0050451 	0.000157647 	-1.38392e-23
0.291339 	-0.968504 	0.05 	0.00502141 	0.000194957 	7.59707e-23
0.307087 	-0.968504 	0.05 	0.00499988 	0.000231199 	-1.90239e-22
0.322835 	-0.968504 	0.05 	0.00497914 	0.000268392 	-5.0382e-22
0.338583 	-0.968504 	0.05 	0.00495554 	0.000305575 	-4.98654e-22
0.354331 	-0.968504 	0.05 	0.00492875 	0.000342735 	-1.31751e-22
